"fecha","zbs","casos"
"2020-11-17","Todas",466
"2020-11-18","Todas",541
"2020-11-19","Todas",406
"2020-11-20","Todas",389
"2020-11-21","Todas",270
"2020-11-22","Todas",149
"2020-11-23","Todas",245
"2020-11-24","Todas",325
"2020-11-25","Todas",312
"2020-11-26","Todas",346
"2020-11-27","Todas",316
"2020-11-28","Todas",304
"2020-11-29","Todas",162
"2020-11-30","Todas",224
"2020-12-01","Todas",361
"2020-12-02","Todas",297
"2020-12-03","Todas",252
"2020-12-04","Todas",217
"2020-12-05","Todas",178
"2020-12-06","Todas",120
"2020-12-07","Todas",125
"2020-12-08","Todas",108
"2020-12-09","Todas",186
"2020-12-10","Todas",317
"2020-12-11","Todas",289
"2020-12-12","Todas",188
"2020-12-13","Todas",146
"2020-12-14","Todas",198
"2020-12-15","Todas",270
"2020-12-16","Todas",220
"2020-12-17","Todas",178
"2020-12-18","Todas",247
"2020-12-19","Todas",166
"2020-12-20","Todas",99
"2020-12-21","Todas",179
"2020-12-22","Todas",210
"2020-12-23","Todas",145
"2020-12-24","Todas",359
"2020-12-25","Todas",144
"2020-12-26","Todas",104
"2020-12-27","Todas",144
"2020-12-28","Todas",271
"2020-12-29","Todas",429
"2020-12-30","Todas",469
"2020-12-31","Todas",370
"2021-01-01","Todas",152
"2021-01-02","Todas",211
"2021-01-03","Todas",233
"2021-01-04","Todas",318
"2021-01-05","Todas",569
"2021-01-06","Todas",408
"2021-01-07","Todas",447
"2021-01-08","Todas",683
"2021-01-09","Todas",466
"2021-01-10","Todas",284
"2021-01-11","Todas",438
"2021-01-12","Todas",691
"2021-01-13","Todas",906
"2021-01-14","Todas",837
"2021-01-15","Todas",912
"2021-01-16","Todas",714
"2021-01-17","Todas",409
"2021-01-18","Todas",558
"2021-01-19","Todas",831
"2021-01-20","Todas",783
"2021-01-21","Todas",771
"2020-02-15","Torre Ramona",0
"2020-02-16","Torre Ramona",0
"2020-02-17","Torre Ramona",0
"2020-02-18","Torre Ramona",0
"2020-02-19","Torre Ramona",0
"2020-02-20","Torre Ramona",0
"2020-02-21","Torre Ramona",0
"2020-02-22","Torre Ramona",0
"2020-02-23","Torre Ramona",0
"2020-02-24","Torre Ramona",0
"2020-02-25","Torre Ramona",0
"2020-02-26","Torre Ramona",0
"2020-02-27","Torre Ramona",0
"2020-02-28","Torre Ramona",0
"2020-02-29","Torre Ramona",0
"2020-03-01","Torre Ramona",0
"2020-03-02","Torre Ramona",0
"2020-03-03","Torre Ramona",0
"2020-03-04","Torre Ramona",0
"2020-03-05","Torre Ramona",0
"2020-03-06","Torre Ramona",0
"2020-03-07","Torre Ramona",0
"2020-03-08","Torre Ramona",0
"2020-03-09","Torre Ramona",0
"2020-03-10","Torre Ramona",0
"2020-03-11","Torre Ramona",0
"2020-03-12","Torre Ramona",0
"2020-03-13","Torre Ramona",0
"2020-03-14","Torre Ramona",0
"2020-03-15","Torre Ramona",0
"2020-03-16","Torre Ramona",0
"2020-03-17","Torre Ramona",0
"2020-03-18","Torre Ramona",2
"2020-03-19","Torre Ramona",0
"2020-03-20","Torre Ramona",2
"2020-03-21","Torre Ramona",2
"2020-03-22","Torre Ramona",0
"2020-03-23","Torre Ramona",4
"2020-03-24","Torre Ramona",0
"2020-03-25","Torre Ramona",4
"2020-03-26","Torre Ramona",4
"2020-03-27","Torre Ramona",5
"2020-03-28","Torre Ramona",3
"2020-03-29","Torre Ramona",2
"2020-03-30","Torre Ramona",4
"2020-03-31","Torre Ramona",5
"2020-04-01","Torre Ramona",0
"2020-04-02","Torre Ramona",0
"2020-04-03","Torre Ramona",0
"2020-04-04","Torre Ramona",0
"2020-04-05","Torre Ramona",0
"2020-04-06","Torre Ramona",0
"2020-04-07","Torre Ramona",0
"2020-04-08","Torre Ramona",0
"2020-04-09","Torre Ramona",0
"2020-04-10","Torre Ramona",0
"2020-04-11","Torre Ramona",0
"2020-04-12","Torre Ramona",0
"2020-04-13","Torre Ramona",0
"2020-04-14","Torre Ramona",0
"2020-04-15","Torre Ramona",0
"2020-04-16","Torre Ramona",0
"2020-04-17","Torre Ramona",0
"2020-04-18","Torre Ramona",0
"2020-04-19","Torre Ramona",0
"2020-04-20","Torre Ramona",0
"2020-04-21","Torre Ramona",0
"2020-04-22","Torre Ramona",0
"2020-04-23","Torre Ramona",0
"2020-04-24","Torre Ramona",0
"2020-04-25","Torre Ramona",0
"2020-04-26","Torre Ramona",0
"2020-04-27","Torre Ramona",0
"2020-04-28","Torre Ramona",0
"2020-04-29","Torre Ramona",0
"2020-04-30","Torre Ramona",0
"2020-05-01","Torre Ramona",0
"2020-05-02","Torre Ramona",0
"2020-05-03","Torre Ramona",0
"2020-05-04","Torre Ramona",0
"2020-05-05","Torre Ramona",1
"2020-05-06","Torre Ramona",0
"2020-05-07","Torre Ramona",0
"2020-05-08","Torre Ramona",0
"2020-05-09","Torre Ramona",0
"2020-05-10","Torre Ramona",0
"2020-05-11","Torre Ramona",1
"2020-05-12","Torre Ramona",0
"2020-05-13","Torre Ramona",0
"2020-05-14","Torre Ramona",0
"2020-05-15","Torre Ramona",0
"2020-05-16","Torre Ramona",0
"2020-05-17","Torre Ramona",0
"2020-05-18","Torre Ramona",0
"2020-05-19","Torre Ramona",0
"2020-05-20","Torre Ramona",0
"2020-05-21","Torre Ramona",1
"2020-05-22","Torre Ramona",0
"2020-05-23","Torre Ramona",0
"2020-05-24","Torre Ramona",0
"2020-05-25","Torre Ramona",0
"2020-05-26","Torre Ramona",0
"2020-05-27","Torre Ramona",2
"2020-05-28","Torre Ramona",0
"2020-05-29","Torre Ramona",0
"2020-05-30","Torre Ramona",0
"2020-05-31","Torre Ramona",0
"2020-06-01","Torre Ramona",1
"2020-06-02","Torre Ramona",0
"2020-06-03","Torre Ramona",0
"2020-06-04","Torre Ramona",0
"2020-06-05","Torre Ramona",0
"2020-06-06","Torre Ramona",0
"2020-06-07","Torre Ramona",0
"2020-06-08","Torre Ramona",0
"2020-06-09","Torre Ramona",0
"2020-06-10","Torre Ramona",0
"2020-06-11","Torre Ramona",0
"2020-06-12","Torre Ramona",0
"2020-06-13","Torre Ramona",0
"2020-06-14","Torre Ramona",0
"2020-06-15","Torre Ramona",0
"2020-06-16","Torre Ramona",0
"2020-06-17","Torre Ramona",0
"2020-06-18","Torre Ramona",0
"2020-06-19","Torre Ramona",0
"2020-06-20","Torre Ramona",0
"2020-06-21","Torre Ramona",0
"2020-06-22","Torre Ramona",0
"2020-06-23","Torre Ramona",0
"2020-06-24","Torre Ramona",3
"2020-06-25","Torre Ramona",0
"2020-06-26","Torre Ramona",0
"2020-06-27","Torre Ramona",0
"2020-06-28","Torre Ramona",0
"2020-06-29","Torre Ramona",0
"2020-06-30","Torre Ramona",0
"2020-07-01","Torre Ramona",0
"2020-07-02","Torre Ramona",1
"2020-07-03","Torre Ramona",0
"2020-07-04","Torre Ramona",0
"2020-07-05","Torre Ramona",0
"2020-07-06","Torre Ramona",2
"2020-07-07","Torre Ramona",0
"2020-07-08","Torre Ramona",0
"2020-07-09","Torre Ramona",1
"2020-07-10","Torre Ramona",2
"2020-07-11","Torre Ramona",1
"2020-07-12","Torre Ramona",1
"2020-07-13","Torre Ramona",2
"2020-07-14","Torre Ramona",2
"2020-07-15","Torre Ramona",5
"2020-07-16","Torre Ramona",5
"2020-07-17","Torre Ramona",7
"2020-07-18","Torre Ramona",4
"2020-07-19","Torre Ramona",1
"2020-07-20","Torre Ramona",4
"2020-07-21","Torre Ramona",6
"2020-07-22","Torre Ramona",7
"2020-07-23","Torre Ramona",5
"2020-07-24","Torre Ramona",12
"2020-07-25","Torre Ramona",1
"2020-07-26","Torre Ramona",12
"2020-07-27","Torre Ramona",4
"2020-07-28","Torre Ramona",5
"2020-07-29","Torre Ramona",1
"2020-07-30","Torre Ramona",6
"2020-07-31","Torre Ramona",2
"2020-08-01","Torre Ramona",31
"2020-08-02","Torre Ramona",12
"2020-08-03","Torre Ramona",16
"2020-08-04","Torre Ramona",15
"2020-08-05","Torre Ramona",0
"2020-08-06","Torre Ramona",25
"2020-08-07","Torre Ramona",7
"2020-08-08","Torre Ramona",23
"2020-08-09","Torre Ramona",11
"2020-08-10","Torre Ramona",5
"2020-08-11","Torre Ramona",6
"2020-08-12","Torre Ramona",4
"2020-08-13","Torre Ramona",2
"2020-08-14","Torre Ramona",8
"2020-08-15","Torre Ramona",10
"2020-08-16","Torre Ramona",2
"2020-08-17","Torre Ramona",10
"2020-08-18","Torre Ramona",15
"2020-08-19","Torre Ramona",15
"2020-08-20","Torre Ramona",4
"2020-08-21","Torre Ramona",1
"2020-08-22","Torre Ramona",18
"2020-08-23","Torre Ramona",0
"2020-08-24","Torre Ramona",3
"2020-08-25","Torre Ramona",5
"2020-08-26","Torre Ramona",8
"2020-08-27","Torre Ramona",5
"2020-08-28","Torre Ramona",5
"2020-08-29","Torre Ramona",0
"2020-08-30","Torre Ramona",4
"2020-08-31","Torre Ramona",3
"2020-09-01","Torre Ramona",4
"2020-09-02","Torre Ramona",2
"2020-09-03","Torre Ramona",5
"2020-09-04","Torre Ramona",3
"2020-09-05","Torre Ramona",5
"2020-09-06","Torre Ramona",4
"2020-09-07","Torre Ramona",2
"2020-09-08","Torre Ramona",6
"2020-09-09","Torre Ramona",7
"2020-09-10","Torre Ramona",11
"2020-09-11","Torre Ramona",12
"2020-09-12","Torre Ramona",4
"2020-09-13","Torre Ramona",1
"2020-09-14","Torre Ramona",2
"2020-09-15","Torre Ramona",2
"2020-09-16","Torre Ramona",5
"2020-09-17","Torre Ramona",9
"2020-09-18","Torre Ramona",4
"2020-09-19","Torre Ramona",4
"2020-09-20","Torre Ramona",5
"2020-09-21","Torre Ramona",2
"2020-09-22","Torre Ramona",0
"2020-09-23","Torre Ramona",6
"2020-09-24","Torre Ramona",7
"2020-09-25","Torre Ramona",5
"2020-09-26","Torre Ramona",4
"2020-09-27","Torre Ramona",4
"2020-09-28","Torre Ramona",2
"2020-09-29","Torre Ramona",9
"2020-09-30","Torre Ramona",3
"2020-10-01","Torre Ramona",6
"2020-10-02","Torre Ramona",8
"2020-10-03","Torre Ramona",3
"2020-10-04","Torre Ramona",4
"2020-10-05","Torre Ramona",8
"2020-10-06","Torre Ramona",2
"2020-10-07","Torre Ramona",0
"2020-10-08","Torre Ramona",5
"2020-10-09","Torre Ramona",11
"2020-10-10","Torre Ramona",6
"2020-10-11","Torre Ramona",3
"2020-10-12","Torre Ramona",2
"2020-10-13","Torre Ramona",10
"2020-10-14","Torre Ramona",3
"2020-10-15","Torre Ramona",13
"2020-10-16","Torre Ramona",19
"2020-10-17","Torre Ramona",17
"2020-10-18","Torre Ramona",3
"2020-10-19","Torre Ramona",15
"2020-10-20","Torre Ramona",13
"2020-10-21","Torre Ramona",16
"2020-10-22","Torre Ramona",23
"2020-10-23","Torre Ramona",14
"2020-10-24","Torre Ramona",24
"2020-10-25","Torre Ramona",5
"2020-10-26","Torre Ramona",8
"2020-10-27","Torre Ramona",10
"2020-10-28","Torre Ramona",22
"2020-10-29","Torre Ramona",20
"2020-10-30","Torre Ramona",23
"2020-10-31","Torre Ramona",28
"2020-11-01","Torre Ramona",3
"2020-11-02","Torre Ramona",1
"2020-11-03","Torre Ramona",10
"2020-11-04","Torre Ramona",16
"2020-11-05","Torre Ramona",13
"2020-11-06","Torre Ramona",14
"2020-11-07","Torre Ramona",8
"2020-11-08","Torre Ramona",6
"2020-11-09","Torre Ramona",7
"2020-11-10","Torre Ramona",10
"2020-11-11","Torre Ramona",5
"2020-11-12","Torre Ramona",10
"2020-11-13","Torre Ramona",2
"2020-11-14","Torre Ramona",8
"2020-11-15","Torre Ramona",3
"2020-11-16","Torre Ramona",5
"2020-11-17","Torre Ramona",5
"2020-11-18","Torre Ramona",6
"2020-11-19","Torre Ramona",5
"2020-11-20","Torre Ramona",5
"2020-11-21","Torre Ramona",8
"2020-11-22","Torre Ramona",3
"2020-11-23","Torre Ramona",0
"2020-11-24","Torre Ramona",12
"2020-11-25","Torre Ramona",3
"2020-11-26","Torre Ramona",3
"2020-11-27","Torre Ramona",6
"2020-11-28","Torre Ramona",3
"2020-11-29","Torre Ramona",3
"2020-11-30","Torre Ramona",5
"2020-12-01","Torre Ramona",6
"2020-12-02","Torre Ramona",4
"2020-12-03","Torre Ramona",2
"2020-12-04","Torre Ramona",7
"2020-12-05","Torre Ramona",4
"2020-12-06","Torre Ramona",2
"2020-12-07","Torre Ramona",0
"2020-12-08","Torre Ramona",0
"2020-12-09","Torre Ramona",0
"2020-12-10","Torre Ramona",7
"2020-12-11","Torre Ramona",6
"2020-12-12","Torre Ramona",4
"2020-12-13","Torre Ramona",4
"2020-12-14","Torre Ramona",1
"2020-12-15","Torre Ramona",4
"2020-12-16","Torre Ramona",6
"2020-12-17","Torre Ramona",2
"2020-12-18","Torre Ramona",1
"2020-12-19","Torre Ramona",5
"2020-12-20","Torre Ramona",1
"2020-12-21","Torre Ramona",2
"2020-12-22","Torre Ramona",7
"2020-12-23","Torre Ramona",4
"2020-12-24","Torre Ramona",4
"2020-12-25","Torre Ramona",9
"2020-12-26","Torre Ramona",1
"2020-12-27","Torre Ramona",3
"2020-12-28","Torre Ramona",5
"2020-12-29","Torre Ramona",11
"2020-12-30","Torre Ramona",15
"2020-12-31","Torre Ramona",8
"2020-02-15","Torrero-La Paz",0
"2020-02-16","Torrero-La Paz",0
"2020-02-17","Torrero-La Paz",0
"2020-02-18","Torrero-La Paz",0
"2020-02-19","Torrero-La Paz",0
"2020-02-20","Torrero-La Paz",0
"2020-02-21","Torrero-La Paz",0
"2020-02-22","Torrero-La Paz",0
"2020-02-23","Torrero-La Paz",0
"2020-02-24","Torrero-La Paz",0
"2020-02-25","Torrero-La Paz",0
"2020-02-26","Torrero-La Paz",0
"2020-02-27","Torrero-La Paz",0
"2020-02-28","Torrero-La Paz",0
"2020-02-29","Torrero-La Paz",0
"2020-03-01","Torrero-La Paz",0
"2020-03-02","Torrero-La Paz",0
"2020-03-03","Torrero-La Paz",0
"2020-03-04","Torrero-La Paz",0
"2020-03-05","Torrero-La Paz",0
"2020-03-06","Torrero-La Paz",0
"2020-03-07","Torrero-La Paz",0
"2020-03-08","Torrero-La Paz",0
"2020-03-09","Torrero-La Paz",1
"2020-03-10","Torrero-La Paz",0
"2020-03-11","Torrero-La Paz",10
"2020-03-12","Torrero-La Paz",5
"2020-03-13","Torrero-La Paz",0
"2020-03-14","Torrero-La Paz",0
"2020-03-15","Torrero-La Paz",3
"2020-03-16","Torrero-La Paz",3
"2020-03-17","Torrero-La Paz",3
"2020-03-18","Torrero-La Paz",1
"2020-03-19","Torrero-La Paz",3
"2020-03-20","Torrero-La Paz",3
"2020-03-21","Torrero-La Paz",2
"2020-03-22","Torrero-La Paz",3
"2020-03-23","Torrero-La Paz",0
"2020-03-24","Torrero-La Paz",3
"2020-03-25","Torrero-La Paz",4
"2020-03-26","Torrero-La Paz",5
"2020-03-27","Torrero-La Paz",2
"2020-03-28","Torrero-La Paz",8
"2020-03-29","Torrero-La Paz",2
"2020-03-30","Torrero-La Paz",2
"2020-03-31","Torrero-La Paz",7
"2020-04-01","Torrero-La Paz",0
"2020-04-02","Torrero-La Paz",4
"2020-04-03","Torrero-La Paz",4
"2020-04-04","Torrero-La Paz",1
"2020-04-05","Torrero-La Paz",1
"2020-04-06","Torrero-La Paz",2
"2020-04-07","Torrero-La Paz",1
"2020-04-08","Torrero-La Paz",5
"2020-04-09","Torrero-La Paz",0
"2020-04-10","Torrero-La Paz",1
"2020-04-11","Torrero-La Paz",1
"2020-04-12","Torrero-La Paz",3
"2020-04-13","Torrero-La Paz",2
"2020-04-14","Torrero-La Paz",0
"2020-04-15","Torrero-La Paz",1
"2020-04-16","Torrero-La Paz",4
"2020-04-17","Torrero-La Paz",4
"2020-04-18","Torrero-La Paz",0
"2020-04-19","Torrero-La Paz",0
"2020-04-20","Torrero-La Paz",0
"2020-04-21","Torrero-La Paz",0
"2020-04-22","Torrero-La Paz",0
"2020-04-23","Torrero-La Paz",1
"2020-04-24","Torrero-La Paz",0
"2020-04-25","Torrero-La Paz",0
"2020-04-26","Torrero-La Paz",0
"2020-04-27","Torrero-La Paz",1
"2020-04-28","Torrero-La Paz",0
"2020-04-29","Torrero-La Paz",2
"2020-04-30","Torrero-La Paz",0
"2020-05-01","Torrero-La Paz",0
"2020-05-02","Torrero-La Paz",1
"2020-05-03","Torrero-La Paz",0
"2020-05-04","Torrero-La Paz",0
"2020-05-05","Torrero-La Paz",0
"2020-05-06","Torrero-La Paz",2
"2020-05-07","Torrero-La Paz",0
"2020-05-08","Torrero-La Paz",0
"2020-05-09","Torrero-La Paz",0
"2020-05-10","Torrero-La Paz",1
"2020-05-11","Torrero-La Paz",0
"2020-05-12","Torrero-La Paz",2
"2020-05-13","Torrero-La Paz",0
"2020-05-14","Torrero-La Paz",0
"2020-05-15","Torrero-La Paz",0
"2020-05-16","Torrero-La Paz",0
"2020-05-17","Torrero-La Paz",0
"2020-05-18","Torrero-La Paz",0
"2020-05-19","Torrero-La Paz",0
"2020-05-20","Torrero-La Paz",0
"2020-05-21","Torrero-La Paz",0
"2020-05-22","Torrero-La Paz",0
"2020-05-23","Torrero-La Paz",1
"2020-05-24","Torrero-La Paz",0
"2020-05-25","Torrero-La Paz",1
"2020-05-26","Torrero-La Paz",0
"2020-05-27","Torrero-La Paz",0
"2020-05-28","Torrero-La Paz",0
"2020-05-29","Torrero-La Paz",0
"2020-05-30","Torrero-La Paz",0
"2020-05-31","Torrero-La Paz",0
"2020-06-01","Torrero-La Paz",0
"2020-06-02","Torrero-La Paz",0
"2020-06-03","Torrero-La Paz",0
"2020-06-04","Torrero-La Paz",0
"2020-06-05","Torrero-La Paz",0
"2020-06-06","Torrero-La Paz",0
"2020-06-07","Torrero-La Paz",0
"2020-06-08","Torrero-La Paz",0
"2020-06-09","Torrero-La Paz",0
"2020-06-10","Torrero-La Paz",0
"2020-06-11","Torrero-La Paz",0
"2020-06-12","Torrero-La Paz",0
"2020-06-13","Torrero-La Paz",0
"2020-06-14","Torrero-La Paz",0
"2020-06-15","Torrero-La Paz",0
"2020-06-16","Torrero-La Paz",0
"2020-06-17","Torrero-La Paz",0
"2020-06-18","Torrero-La Paz",0
"2020-06-19","Torrero-La Paz",1
"2020-06-20","Torrero-La Paz",0
"2020-06-21","Torrero-La Paz",0
"2020-06-22","Torrero-La Paz",0
"2020-06-23","Torrero-La Paz",0
"2020-06-24","Torrero-La Paz",0
"2020-06-25","Torrero-La Paz",0
"2020-06-26","Torrero-La Paz",1
"2020-06-27","Torrero-La Paz",0
"2020-06-28","Torrero-La Paz",0
"2020-06-29","Torrero-La Paz",0
"2020-06-30","Torrero-La Paz",0
"2020-07-01","Torrero-La Paz",0
"2020-07-02","Torrero-La Paz",2
"2020-07-03","Torrero-La Paz",1
"2020-07-04","Torrero-La Paz",1
"2020-07-05","Torrero-La Paz",0
"2020-07-06","Torrero-La Paz",0
"2020-07-07","Torrero-La Paz",2
"2020-07-08","Torrero-La Paz",0
"2020-07-09","Torrero-La Paz",1
"2020-07-10","Torrero-La Paz",0
"2020-07-11","Torrero-La Paz",3
"2020-07-12","Torrero-La Paz",0
"2020-07-13","Torrero-La Paz",0
"2020-07-14","Torrero-La Paz",5
"2020-07-15","Torrero-La Paz",7
"2020-07-16","Torrero-La Paz",1
"2020-07-17","Torrero-La Paz",7
"2020-07-18","Torrero-La Paz",6
"2020-07-19","Torrero-La Paz",7
"2020-07-20","Torrero-La Paz",5
"2020-07-21","Torrero-La Paz",10
"2020-07-22","Torrero-La Paz",11
"2020-07-23","Torrero-La Paz",5
"2020-07-24","Torrero-La Paz",7
"2020-07-25","Torrero-La Paz",5
"2020-07-26","Torrero-La Paz",9
"2020-07-27","Torrero-La Paz",17
"2020-07-28","Torrero-La Paz",5
"2020-07-29","Torrero-La Paz",3
"2020-07-30","Torrero-La Paz",9
"2020-07-31","Torrero-La Paz",3
"2020-08-01","Torrero-La Paz",61
"2020-08-02","Torrero-La Paz",16
"2020-08-03","Torrero-La Paz",6
"2020-08-04","Torrero-La Paz",5
"2020-08-05","Torrero-La Paz",9
"2020-08-06","Torrero-La Paz",6
"2020-08-07","Torrero-La Paz",15
"2020-08-08","Torrero-La Paz",10
"2020-08-09","Torrero-La Paz",18
"2020-08-10","Torrero-La Paz",14
"2020-08-11","Torrero-La Paz",7
"2020-08-12","Torrero-La Paz",9
"2020-08-13","Torrero-La Paz",6
"2020-08-14","Torrero-La Paz",11
"2020-08-15","Torrero-La Paz",16
"2020-08-16","Torrero-La Paz",6
"2020-08-17","Torrero-La Paz",6
"2020-08-18","Torrero-La Paz",12
"2020-08-19","Torrero-La Paz",2
"2020-08-20","Torrero-La Paz",13
"2020-08-21","Torrero-La Paz",7
"2020-08-22","Torrero-La Paz",18
"2020-08-23","Torrero-La Paz",0
"2020-08-24","Torrero-La Paz",1
"2020-08-25","Torrero-La Paz",3
"2020-08-26","Torrero-La Paz",12
"2020-08-27","Torrero-La Paz",0
"2020-08-28","Torrero-La Paz",8
"2020-08-29","Torrero-La Paz",3
"2020-08-30","Torrero-La Paz",5
"2020-08-31","Torrero-La Paz",2
"2020-09-01","Torrero-La Paz",6
"2020-09-02","Torrero-La Paz",4
"2020-09-03","Torrero-La Paz",11
"2020-09-04","Torrero-La Paz",4
"2020-09-05","Torrero-La Paz",15
"2020-09-06","Torrero-La Paz",4
"2020-09-07","Torrero-La Paz",7
"2020-09-08","Torrero-La Paz",1
"2020-09-09","Torrero-La Paz",4
"2020-09-10","Torrero-La Paz",19
"2020-09-11","Torrero-La Paz",2
"2020-09-12","Torrero-La Paz",14
"2020-09-13","Torrero-La Paz",4
"2020-09-14","Torrero-La Paz",1
"2020-09-15","Torrero-La Paz",0
"2020-09-16","Torrero-La Paz",1
"2020-09-17","Torrero-La Paz",10
"2020-09-18","Torrero-La Paz",2
"2020-09-19","Torrero-La Paz",2
"2020-09-20","Torrero-La Paz",1
"2020-09-21","Torrero-La Paz",3
"2020-09-22","Torrero-La Paz",9
"2020-09-23","Torrero-La Paz",0
"2020-09-24","Torrero-La Paz",12
"2020-09-25","Torrero-La Paz",3
"2020-09-26","Torrero-La Paz",4
"2020-09-27","Torrero-La Paz",9
"2020-09-28","Torrero-La Paz",3
"2020-09-29","Torrero-La Paz",2
"2020-09-30","Torrero-La Paz",12
"2020-10-01","Torrero-La Paz",1
"2020-10-02","Torrero-La Paz",8
"2020-10-03","Torrero-La Paz",1
"2020-10-04","Torrero-La Paz",14
"2020-10-05","Torrero-La Paz",2
"2020-10-06","Torrero-La Paz",10
"2020-10-07","Torrero-La Paz",6
"2020-10-08","Torrero-La Paz",7
"2020-10-09","Torrero-La Paz",11
"2020-10-10","Torrero-La Paz",5
"2020-10-11","Torrero-La Paz",12
"2020-10-12","Torrero-La Paz",2
"2020-10-13","Torrero-La Paz",2
"2020-10-14","Torrero-La Paz",15
"2020-10-15","Torrero-La Paz",15
"2020-10-16","Torrero-La Paz",18
"2020-10-17","Torrero-La Paz",8
"2020-10-18","Torrero-La Paz",4
"2020-10-19","Torrero-La Paz",34
"2020-10-20","Torrero-La Paz",2
"2020-10-21","Torrero-La Paz",9
"2020-10-22","Torrero-La Paz",16
"2020-10-23","Torrero-La Paz",21
"2020-10-24","Torrero-La Paz",19
"2020-10-25","Torrero-La Paz",5
"2020-10-26","Torrero-La Paz",16
"2020-10-27","Torrero-La Paz",12
"2020-10-28","Torrero-La Paz",18
"2020-10-29","Torrero-La Paz",8
"2020-10-30","Torrero-La Paz",27
"2020-10-31","Torrero-La Paz",16
"2020-11-01","Torrero-La Paz",0
"2020-11-02","Torrero-La Paz",6
"2020-11-03","Torrero-La Paz",23
"2020-11-04","Torrero-La Paz",27
"2020-11-05","Torrero-La Paz",10
"2020-11-06","Torrero-La Paz",12
"2020-11-07","Torrero-La Paz",12
"2020-11-08","Torrero-La Paz",10
"2020-11-09","Torrero-La Paz",6
"2020-11-10","Torrero-La Paz",24
"2020-11-11","Torrero-La Paz",12
"2020-11-12","Torrero-La Paz",19
"2020-11-13","Torrero-La Paz",12
"2020-11-14","Torrero-La Paz",6
"2020-11-15","Torrero-La Paz",7
"2020-11-16","Torrero-La Paz",18
"2020-11-17","Torrero-La Paz",9
"2020-11-18","Torrero-La Paz",5
"2020-11-19","Torrero-La Paz",12
"2020-11-20","Torrero-La Paz",3
"2020-11-21","Torrero-La Paz",7
"2020-11-22","Torrero-La Paz",0
"2020-11-23","Torrero-La Paz",5
"2020-11-24","Torrero-La Paz",7
"2020-11-25","Torrero-La Paz",6
"2020-11-26","Torrero-La Paz",6
"2020-11-27","Torrero-La Paz",4
"2020-11-28","Torrero-La Paz",4
"2020-11-29","Torrero-La Paz",2
"2020-11-30","Torrero-La Paz",7
"2020-12-01","Torrero-La Paz",9
"2020-12-02","Torrero-La Paz",6
"2020-12-03","Torrero-La Paz",4
"2020-12-04","Torrero-La Paz",6
"2020-12-05","Torrero-La Paz",3
"2020-12-06","Torrero-La Paz",2
"2020-12-07","Torrero-La Paz",2
"2020-12-08","Torrero-La Paz",1
"2020-12-09","Torrero-La Paz",5
"2020-12-10","Torrero-La Paz",3
"2020-12-11","Torrero-La Paz",8
"2020-12-12","Torrero-La Paz",2
"2020-12-13","Torrero-La Paz",1
"2020-12-14","Torrero-La Paz",2
"2020-12-15","Torrero-La Paz",5
"2020-12-16","Torrero-La Paz",3
"2020-12-17","Torrero-La Paz",4
"2020-12-18","Torrero-La Paz",8
"2020-12-19","Torrero-La Paz",4
"2020-12-20","Torrero-La Paz",1
"2020-12-21","Torrero-La Paz",0
"2020-12-22","Torrero-La Paz",0
"2020-12-23","Torrero-La Paz",5
"2020-12-24","Torrero-La Paz",4
"2020-12-25","Torrero-La Paz",0
"2020-12-26","Torrero-La Paz",2
"2020-12-27","Torrero-La Paz",2
"2020-12-28","Torrero-La Paz",6
"2020-12-29","Torrero-La Paz",2
"2020-12-30","Torrero-La Paz",3
"2020-12-31","Torrero-La Paz",2
"2020-02-15","Univérsitas",0
"2020-02-16","Univérsitas",0
"2020-02-17","Univérsitas",0
"2020-02-18","Univérsitas",0
"2020-02-19","Univérsitas",0
"2020-02-20","Univérsitas",0
"2020-02-21","Univérsitas",0
"2020-02-22","Univérsitas",0
"2020-02-23","Univérsitas",0
"2020-02-24","Univérsitas",0
"2020-02-25","Univérsitas",0
"2020-02-26","Univérsitas",0
"2020-02-27","Univérsitas",0
"2020-02-28","Univérsitas",0
"2020-02-29","Univérsitas",0
"2020-03-01","Univérsitas",0
"2020-03-02","Univérsitas",0
"2020-03-03","Univérsitas",0
"2020-03-04","Univérsitas",0
"2020-03-05","Univérsitas",0
"2020-03-06","Univérsitas",0
"2020-03-07","Univérsitas",0
"2020-03-08","Univérsitas",0
"2020-03-09","Univérsitas",0
"2020-03-10","Univérsitas",0
"2020-03-11","Univérsitas",12
"2020-03-12","Univérsitas",1
"2020-03-13","Univérsitas",3
"2020-03-14","Univérsitas",3
"2020-03-15","Univérsitas",2
"2020-03-16","Univérsitas",0
"2020-03-17","Univérsitas",1
"2020-03-18","Univérsitas",3
"2020-03-19","Univérsitas",2
"2020-03-20","Univérsitas",2
"2020-03-21","Univérsitas",2
"2020-03-22","Univérsitas",5
"2020-03-23","Univérsitas",2
"2020-03-24","Univérsitas",3
"2020-03-25","Univérsitas",9
"2020-03-26","Univérsitas",6
"2020-03-27","Univérsitas",9
"2020-03-28","Univérsitas",6
"2020-03-29","Univérsitas",3
"2020-03-30","Univérsitas",3
"2020-03-31","Univérsitas",4
"2020-04-01","Univérsitas",2
"2020-04-02","Univérsitas",5
"2020-04-03","Univérsitas",4
"2020-04-04","Univérsitas",4
